"TOT_LVG_AREA","SPEC_FEAT_VAL","structure_quality","SUBCNTR_DI","LND_SQFOOT","OCEAN_DIST","CNTR_DIST","HWY_DIST","WATER_DIST","age","RAIL_DIST","SALE_PRC"
2589,1896,4,22412.1,8800,32351.2,71870.7,2806.7,30724.7,17,4126.5,499900
2285,23459,4,23011.3,9610,32913,72386.7,2127.1,31016.4,19,4694.8,465000
3118,38384,2,18334.9,15913,29501.8,68225.9,1302.2,27508.7,49,1057.8,510000
2143,29214,2,14003.9,9350,26590.2,64465.6,2075,23011.6,48,2316.5,485000
2571,29449,2,15753.8,11500,27761.7,65966.3,584.4,24871,48,825.5,525000
4415,26107,4,12073.2,21579,25346.4,62740,3522.1,21002.7,23,3768,960000
1828,2165,2,13731.1,10009,26508.2,64177.2,2150.8,22786.8,18,2392.6,446000
2470,29087,4,22629.3,12000,32843.6,71933.1,2460.5,30692.1,36,4616.7,470000
2473,2858,2,18124.3,12903,29519.8,67990.9,1288.6,27376.4,49,1045.8,485000
3591,28909,4,11835.9,22274,25346.6,62495.1,3555.9,20834.5,7,3801.2,975000
2143,34330,2,17944.2,9406,29485.7,67798.5,1225.1,27209.8,19,984.3,493500
2126,27764,2,17412.3,11105,29169.5,67332.8,857.4,26687,49,616.5,442000
1662,0,4,24138.1,3132,34191.3,73205.6,961.1,31669.4,27,5978.2,230000
4799,27344,4,12689.5,39640,26017.2,63200.1,2712.7,21796.4,34,2956.6,960000
5555,123590,5,9152.9,38463,23725.3,60078.8,5578.9,17983.6,22,5840.6,1406000
2592,0,4,22902.6,12730,33297.9,72093.1,2144.4,30743.4,36,5070.8,452500
2534,17892,4,23399.8,8800,33774.8,72462.4,1662.3,30980.7,22,5553.1,469000
1870,0,4,24119.3,3450,34420.2,73066,957.2,31448.5,15,6205,3e+05
4136,269,2,9826.8,34195,24502.8,60612,4772.2,18919.5,52,5024.4,602000
2648,28014,4,24148.2,8800,34515.1,73052.4,877.1,31406.9,31,6299.6,477000
2143,37376,4,22403.9,9200,33268.3,71484,2601.4,30097.9,27,5015.6,422000
3387,21156,2,10718,39465,25313.7,61310.3,3784.4,20018.1,57,4028.5,765000
3159,32473,4,12540.2,36155,26497.5,62874.4,2301.3,21926.8,21,2546.6,9e+05
2183,597,2,16723.2,10450,29308.5,66513.9,855.6,26215.6,50,614.5,420000
4140,5412,5,12044.3,36155,26187.2,62441,2688.6,21422.6,4,2933.1,1432400
4226,6688,5,11545.8,36155,25879.3,62005.3,3069,20912,13,3313.1,1350000
2597,876,4,24450.7,11355,34946.1,73228.8,501.4,31482,31,6730.9,450000
1863,2753,2,17918.9,9350,30309.4,67459.1,1968.4,26895.6,50,1727.4,395000
2080,3908,2,17058.6,11000,29769.5,66707.2,1328.3,26339.6,50,1087.2,415000
4001,37456,2,8730.8,36373,24288.3,59503.8,5132.4,18090,36,5389.6,865000
2565,29754,4,24099.9,9200,34907.1,72817.9,831.4,31060.6,33,6684,480000
2459,3783,4,22875.5,21630,33953.8,71722.8,2039.2,30141.3,36,5703.4,485000
1959,2070,2,16279.4,10100,29414.4,65979.2,859.2,25770,50,618,440000
2575,6306,2,16630.8,13100,29711,66232.2,1189.9,25875.2,50,948.7,454000
1905,5350,2,15957.3,12200,29284.1,65656.3,670.5,25479.3,50,429.1,4e+05
5014,32269,5,22916.1,41382,34117.2,71651.2,1969.7,29996.8,12,5863.3,1200000
2138,923,2,16433,9499,29655.9,66043,1105.3,25732.3,20,864,460000
4662,55201,4,11901.2,35676,26727.2,62101.6,2240.3,21559.5,25,2484.3,944000
2116,27944,2,16574.7,10844,29925.6,66074.7,1366.9,25650.7,23,1125.6,466000
2338,25760,2,22503.1,50094,34088.4,71147.1,2322,29472.4,38,5804.8,677500
1889,18750,4,24162,5588,35403,72649.5,758.8,30756.3,27,7169.2,377000
2992,5751,2,20586.5,38551,32759.1,69438.7,4283.3,28069.3,32,4363,560000
3289,46495,5,8984.2,23315,25042,59498.3,4276.3,18774.7,13,4527.2,1070000
1820,0,4,24400.4,5125,35672.2,72807.7,524,30854.3,27,7440.8,335000
2477,0,4,23882.9,5125,35295.7,72343.7,1041.1,30456.3,27,7051.4,395000
3383,26536,4,13930,16250,28541.2,63676.9,297.3,23798.7,33,543.2,586500
1787,4965,2,13137.5,22750,28038.7,62992.2,867.5,23009.1,55,1112,450000
1796,6788,2,23399,7510,35023.8,71872.1,1494.2,30028,32,6759.9,340000
2521,26629,2,17786.6,9901,31097,66959.7,2638.6,26126.1,26,2397.5,485000
2071,3408,2,17282.1,15845,30761,66499.7,2238.4,25760.7,51,1997.1,422000
2485,17190,2,20668.2,39640,33052.9,69393,4172.9,27935,45,4639.4,525000
2626,56419,2,18847.2,49920,31851,67777.5,3512.1,26648.7,28,3271.1,6e+05
2397,26339,4,15326.7,10360,29664.3,64790.5,840.9,24518.2,39,597.6,405000
1864,0,4,23704.8,4625,35410.5,72063.2,1199.2,30134.6,31,7149.7,325000
2427,44003,5,12838.3,5945,28095.6,62654.1,996.3,22809.8,13,1240.4,640000
4320,43338,4,10993.4,33018,26931.8,61073.3,2315.2,20967.5,13,2571.1,1228000
2280,3544,4,14532.7,7500,29253.8,64082.3,294.8,23996.1,37,49.5,395000
2661,29934,2,16949.8,15090,30794.2,66124.9,2202,25399.5,51,1960.6,450000
4489,55691,5,8557,19714,24895.1,58982.4,4288.5,18573.7,10,4505.7,1137000
2436,48295,5,13360.9,9140,28524.1,63049.8,472.7,23301.3,13,717.1,665000
1982,22700,2,16776.2,9900,30765.4,65930.6,2133.7,25213.7,51,1892.3,455000
2030,5485,2,16894,10450,30963.7,65967.4,2331.3,25177.9,51,2089.9,430000
2717,20875,2,15495,12685,30074.4,64756.2,1233.4,24300.9,49,989.1,543000
5475,37864,5,11130.4,31304,27350.3,61026.5,1929.7,21259.1,25,2190.7,1210000
5172,2870,2,12466.6,43560,28219.1,62143.8,797.4,22558,57,1041.4,630000
2211,16628,2,16796.3,9900,30988.6,65836.4,2329.5,25037.2,51,2088,465000
1729,4843,4,19106.1,3400,32608.9,67820.6,4229.1,26516.3,23,3988,326000
1894,0,4,20997.7,3060,33930.7,69444.9,3867.4,27792.4,32,5479.5,332000
1729,33370,4,19106.3,3400,32639.8,67802.5,4250.4,26493.2,23,4009.3,360000
2556,0,4,23897.5,5974,36039.6,71961.1,970.1,29869.7,25,7759,360000
1844,6313,4,14359.6,7878,29712.3,63627.2,633.4,23360,38,388.7,355000
2261,2250,4,14209.7,7878,29615.2,63504.6,515.7,23279.2,37,271.2,370000
2536,28688,4,24084.7,7161,36283.9,72051.5,771.1,29904.8,25,8005.1,460000
1729,0,4,19095.3,3402,32822.8,67693.5,4407.2,26326.1,23,4166.1,344000
2117,6901,4,14935.4,7528,30176.8,64070,1163.4,23611.2,38,917.9,425000
1629,0,4,21243.2,3060,34342.6,69518.5,3631.7,27750.6,35,5886.6,315000
1894,0,4,21067.5,3060,34228,69360.9,3809.6,27618.8,35,5756.8,312000
2331,32917,4,14943.6,7500,30264.6,64034.2,1236,23543.6,39,990.7,427200
1659,1116,4,21237.2,3060,34519.7,69413.3,3629.2,27594.6,35,6042.8,280000
3403,35923,4,10284.8,11843,27104.5,59991,2099.1,20742.2,24,2337.4,730000
2291,25051,4,21542.7,6901,34805.4,69643.5,3255.9,27760.1,21,6345.6,452000
4021,31489,2,10396,36939,27229.5,60003.7,1862.2,20830.4,36,2098.2,850000
2591,25534,4,10857.5,10500,27714.8,60397.6,1538.4,21055.9,50,1790.6,475000
2818,32733,2,15653.5,31064,30930.2,64429,1986.9,23622.2,49,1741,525000
4242,24923,4,10990.3,13325,27896.1,60464.3,1337.1,21039.5,47,1589.8,495000
1991,6207,2,15284.6,10069,30886.9,64099.4,1841.9,23373.9,19,1597,446500
1894,0,4,21440.3,3060,34944.7,69428.4,3422.4,27499.7,35,6451.8,340000
2725,21433,4,11072.8,10000,28006.8,60472.7,1224.8,20972.7,18,1475.1,612500
2350,28177,4,10457.3,9975,27542.1,59823.2,1565.3,20452.8,24,1779.5,545000
2503,35350,4,10179.8,15240,27401.1,59373,1500.1,19951.1,50,1695.6,552000
2411,19612,4,7358.4,11000,24750.7,56913.6,3424.4,18442.2,11,3775.8,650000
2226,23959,4,6778.3,10100,24231.3,56358.4,3760.4,17951.6,11,4147.6,6e+05
3256,10480,4,13440.4,9980,30624,61962.2,1177.3,21375.4,2,913.6,565000
1514,1820,4,12990.8,7500,30209,61551.8,833.9,21085.2,55,573.9,340000
2078,7749,4,14884.4,7500,31562.1,63180.7,2303.7,22223.7,47,2059.2,340000
2115,0,4,13847.8,17735,30914,62303.1,1508.4,21568.4,48,1249.8,355000
1894,27599,4,14791,7500,31564.2,63059.8,2280.4,22103.9,47,2035.3,387000
1250,2536,4,12175.7,9232,29478.3,60810.6,277.3,20562.1,16,46.9,367500
2738,1725,4,9040.5,10000,26450.5,58121.1,2065.8,18969,39,2256.3,535000
1864,23304,4,14640.6,7500,31528.9,62890.2,2214.2,21949.7,48,1965.1,415000
1743,1140,4,14111.6,8000,31223,62403.4,1829,21577.7,54,1570.9,355000
2313,3970,4,10256.4,12000,27640.6,59085.4,1050.7,19427.4,54,1241.9,640000
1829,2818,4,22011.8,4748,36408.6,69248.3,2585.3,26954.1,42,7824,297500
2135,4113,4,22450.2,9599,36767.3,69598.1,2140.8,27237.6,39,8215.8,350000
1262,0,4,13167.9,10000,30512.2,61434.2,1275.2,20777.5,55,1024.1,225900
1466,4339,4,21395.6,4878,36079.2,68641.1,3049.1,26400.2,23,7417.4,305000
2071,6608,4,14125.6,8000,31447,62230.9,2053.9,21306.4,54,1791.8,355000
1119,1542,4,13516.8,8874,30864.1,61690.2,1593.9,20914.6,45,1337,279000
1768,18718,4,22070.1,4849,36622.7,69183.5,2413.5,26839.7,26,8017.2,355000
2382,6036,4,9260.6,11500,26774.8,57998,1580.7,18584.6,39,1802.3,5e+05
1997,3243,4,21554.5,4978,36289.2,68714.4,2842.4,26428.5,41,7627.6,342000
2344,23541,4,7255.2,11500,24874.2,56244.7,2917.6,17679.2,39,3299.5,545000
2836,27240,4,7046,11500,24675.9,56067.2,3074.2,17597.5,6,3450.5,695000
1768,1670,4,21612.3,5842,36396.3,68713.7,2737.9,26401.4,41,7729.6,316000
1444,9470,4,12751.9,9492,30176,60882,1109.2,20236.3,29,891.4,360000
1869,29790,4,12312.8,7500,29755.6,60483.5,762.7,19956.1,48,558.8,415000
2013,2603,4,12081.6,8920,29534.3,60285.7,582.1,19825.1,48,383.5,353000
1810,3409,4,22433.8,5092,37121.6,69330.5,1928,26884.5,39,8512.7,312000
1997,2726,4,21684,5217,36634.7,68647.2,2555,26281.1,41,7943.5,315000
1971,39288,4,6873.2,12900,24568.5,55782.4,3067.2,17310.9,53,3415.6,460000
1608,5076,4,13953.6,7500,31375.3,61797.6,2195.8,20781.2,55,1943.2,355000
1413,2029,4,14194.2,9000,31633.4,61927.3,2464.3,20817.8,55,2210.1,314900
1769,20670,4,22454.2,4664,37308.7,69226.7,1796.6,26738.7,39,8673.6,310000
1928,18417,4,11361.3,13463,28929,59393.3,276.8,19009,21,85.5,440000
1486,2366,4,12820,7500,30338.7,60623,1439.3,19818.7,27,1240,350000
1672,2867,4,11542.8,9500,29141.4,59415.6,525.1,18950.4,31,333.6,380000
2948,26686,4,9076.1,8500,26771.5,57204.9,1057.2,17576.4,16,1440,715000
2357,0,2,23197.4,6879,38136,69648,921.7,27010.3,33,9522.2,395000
2130,1343,2,23689.3,4600,38529.6,70083.5,472.5,27402.6,29,9954,337500
1154,2544,4,12980.6,8250,30570.1,60497.6,1795.8,19546.3,16,1600.7,350000
3306,672,4,11324,10316,28968.2,59041.3,485.1,18551.7,47,294.1,565000
2427,30306,2,23969.1,6593,38735.1,70300.6,219.9,27584.2,28,10184.7,360000
1418,22926,4,12332,8362,29944.7,59890.6,1292.5,19082.4,47,1101.3,370000
1520,3435,4,14318.4,12600,31882.5,61566.3,2933.3,20229.2,35,2715.1,365000
1457,618,4,12293.3,7500,29944,59679.8,1399.8,18823.3,56,1208.1,290000
1913,33523,4,12544.5,10122,30185.2,59895.6,1592.6,18972.1,56,1401.3,355000
1825,20533,4,12963.8,8520,30604.4,60217.3,1960.1,19155.1,56,1769.1,350000
2357,17375,2,23421.8,6500,38682.7,69583.1,446.6,26856,33,10022.7,390000
2357,0,2,23291.4,6500,38597,69462.6,557.9,26745.9,33,9922.6,395000
2193,17750,2,23098.2,6750,38495,69263.5,709.1,26557.2,32,9794.3,380000
2357,21198,2,23428.6,6500,38721.5,69562,418.8,26827.2,33,10055.9,390000
1652,618,4,12572.6,7500,30270.7,59585.3,1836.6,18530.9,56,1645.7,350000
2985,24228,4,9200.3,15510,26995.7,56567.9,574.5,16625.5,16,881.9,7e+05
1698,450,4,12217.2,8350,29944.2,59160.4,1632.4,18157.6,46,1437.6,370000
2718,4410,4,11570.6,8350,29319.2,58558.2,1181.4,17735.4,6,931.1,595000
3895,22672,4,9594.7,26736,27398.8,56697.4,110.6,16528.1,16,412.1,850000
1440,0,4,20989.3,5383,37565.1,66954.1,2517.1,24346.3,30,8500.5,307000
1735,0,4,22328.1,4662,38476.5,68170.4,1173,25430.3,36,9579.5,275000
1750,2048,4,18577.1,4488,36092,64718.5,4891.8,22377.7,22,6629.4,307500
1998,0,4,10749.7,8000,28542.3,57607.8,766.3,16987.6,26,383.4,435000
1652,830,4,13308.5,9498,31034.6,59908.2,2637.2,18555.3,56,2446.1,326000
1788,0,4,22260.6,4144,38512.2,68036.1,1224.4,25286.3,22,9588.9,285000
1689,0,4,20535.7,4380,37394.2,66453.7,2928.6,23866.6,27,8228.6,330000
1580,885,4,18723.6,3400,36267.6,64777.5,4757.7,22395.6,13,6805.1,328000
2862,21961,4,9447.3,16940,27269.1,56249,238.7,16051.1,59,440,486000
1536,0,4,20814.1,3773,37731.7,66552.6,2673.9,23901,27,8567.9,285800
1601,0,4,21504,4627,38182.8,67201.6,1935.3,24487.9,28,9120.2,310000
1393,504,4,21921.6,4645,38515.2,67523.2,1544.3,24753.9,15,9492.9,324000
1964,0,4,19643.8,4200,37148,65365.4,3827.3,22805.8,27,7745.5,320000
1712,2399,4,13113.6,7700,30890.9,59323.7,2731.2,17894.1,36,2521.3,375000
1466,0,4,21675.9,3645,38445.9,67220.5,1795.6,24451.4,16,9366.8,296000
1954,1152,4,21024.5,3946,38070.4,66583.4,2439.6,23862,29,8882.6,320000
3891,3832,4,8686.8,16100,26496.7,55015.8,738.7,15028.7,31,952.5,665000
3084,38296,4,8595.6,16100,26401.7,54906.4,818,14967.7,37,1034.3,610000
1964,0,4,19708.1,4020,37341.8,65260,3786.1,22649.7,16,7909.4,359000
1964,0,4,19566.7,3614,37209.3,65104.8,3939.9,22504.7,27,7822.2,290000
1610,1508,4,13266.4,10725,31058.9,59214,2987.2,17670.1,31,2759.2,375000
1825,35770,4,15145.3,7520,32905,60928,4518.4,18956.4,36,4326.9,440000
2138,0,4,22102,3500,38970.8,67364.1,1400,24509.6,25,9888.4,350000
1633,0,4,20322.4,4956,37914.6,65653,3132.4,22944.4,27,8528.6,279000
1542,23092,4,14667.6,7500,32450,60351.8,4204.8,18440.8,56,4014.3,350000
2808,36061,4,11611.6,12706,29419.8,56643.3,1927.5,15302.3,39,1733.6,595000
3221,0,4,13179.8,12501,31003.8,58097.1,3348.3,16315.5,0,3117.1,760017
4696,2400,4,13014.4,12730,30837.5,57939.6,3194.4,16198.7,0,2975.1,850000
3221,4960,4,13063.7,12501,30885.4,57898,3256.2,16126.2,0,3045.3,756600
3071,4576,4,13223.4,18247,31046.2,58017,3403.9,16176.9,0,3182.1,769400
4954,4880,4,13111.4,13515,30931.4,57856.7,3317.1,16054.1,0,3112.4,896700
2994,28780,4,12255.5,12768,30061.3,56989,2563.5,15413.4,37,2373,549000
2605,32345,4,11343.4,12868,29106.5,55894.6,1809.4,14567,40,1592.5,515000
4298,51456,4,12914.3,18984,30712,57218.5,3241.1,15375,15,3049.9,1010000
2012,18131,4,11432.9,10386,29160.5,55613.1,1955.4,14205.8,51,1726.7,426000
4348,3142,5,12075.8,27225,29841.7,56237.9,2519.9,14560.6,13,2308.9,1105000
2149,2729,4,11262.7,9702,28965.3,55311.6,1820.2,13936.3,30,1579.7,462000
2029,0,4,12303.1,45738,30065.2,56391,2750.8,14676.2,52,2539.6,620000
2130,1379,4,11111.4,9701,28786.3,55031.7,1695.9,13694.5,50,1445.6,393000
2331,4727,4,11255,9702,28927.3,55089.3,1839.8,13690.8,52,1589.4,452000
2280,15776,4,11055.3,9270,28708.3,54860.6,1654.1,13534.5,31,1398.3,455000
2981,31143,4,11841.6,29090,29560.1,55655.2,2370.3,13994.6,37,2140.6,5e+05
2855,2130,4,11778,14896,29471,55480.7,2337.8,13865.8,34,2097.6,541000
3164,1684,4,12938.5,12960,30639.4,56190.2,3471.9,14177.4,15,3243,6e+05
2051,22003,4,11879.6,9450,29405.1,54811.8,2475.2,13088.8,33,1914.8,467500
1796,2496,4,12248.3,8938,29786.4,55064.4,2851.6,13216.2,31,2269.1,375000
2112,545,4,11688.3,11103,29113.9,54365.2,2206.8,12690.8,28,1522.7,439000
2559,482,4,12952.2,8798,30558.9,55720.4,3544.7,13642,49,3070.3,449900
2312,488,4,13086.5,9275,30690.5,55783.2,3678.6,13656,48,3187.5,385000
2600,4520,4,14085.7,8712,31723.6,56503.3,4646.7,14091.3,37,4198,289900
1516,30179,4,13742.4,7875,31306.4,55984.2,4340.4,13622.9,35,3726,380000
1821,284,4,12809.5,7875,30214.9,54886.9,3317.8,12780.5,34,2568.9,390000
2005,2732,4,12832.5,7875,30188.8,54724.5,3299.9,12591.9,54,2533.1,360000
1988,17645,4,14312.5,8175,31885.9,56359.6,4902.5,13848.4,27,4293.3,465000
2303,33596,4,14646.5,7875,32248.3,56674.2,5217.4,14090,47,4667.4,410000
2091,26204,4,13233.6,8190,30565.7,54854.9,3682.1,12575,54,2910.7,355000
2007,20475,4,13851.6,7950,31285.8,55549.2,4388.5,13106.9,36,3636,445000
2360,2425,4,12147.8,9345,29189,53387.9,2379.6,11461.7,32,1739.3,587000
1742,21090,4,13487.2,8080,30830.2,55011.9,3946.1,12644,31,3174.8,425000
2646,33356,4,11929,8137,28855.8,52946.6,2101.9,11084.2,26,1622.6,534000
1928,23788,4,13669.7,9270,31015.8,55116.2,4132.1,12688.8,56,3360.7,370000
1880,19872,4,13097.2,7950,30303.3,54356.9,3445.1,12087.8,53,2690.8,379900
2190,24513,4,12461.3,8400,29445,53364.1,2666.9,11296.4,53,2069.5,385000
1721,22710,4,14667.8,8480,32089.1,55947.6,5197.6,13274.9,34,4433.5,485000
2333,18763,4,14849.8,7800,32271.3,56054.3,5380.5,13340,48,4615.4,350000
1911,1609,4,12700.5,7875,29605.8,53250.1,2876.1,11078.5,50,2343,360000
2994,28804,4,12523.7,8370,29326.7,52916.1,2661.9,10803.6,26,2253,525000
1995,23728,4,15384.2,7524,32793.3,56298.6,5906.6,13455,49,5137.3,369000
1648,2220,4,13992.7,14248,30751.1,53884.3,4191.6,11247.4,62,3581.7,360000
2038,31120,4,13258.6,9202,29453.1,52644.6,3338.1,10229.2,44,3109.7,350000
1095,555,4,13770.4,8100,30252.9,53372.8,3913.2,10793.2,61,3429.8,270000
1374,4468,4,13938.7,7800,30420,53496.4,4087.8,10871.2,62,3582.3,292500
4684,24680,4,12773.3,14208,28473.9,51655.4,2723.1,9400.7,39,2881.6,553100
2740,1835,4,14421.6,7875,30967.6,53925.6,4602.1,11170.1,57,4020.9,352500
2504,29924,4,13149.2,12360,28849.9,51936,3127.1,9550.8,40,3286.9,473000
1921,4544,4,15944.2,7750,32965.4,55689.3,6288.9,12662.3,58,5546.9,350000
1367,3267,4,16080.8,7500,33101.4,55801.8,6431.4,12758.3,58,5687.2,290000
1688,22352,4,13882.5,8200,29806.2,52725.3,3947.6,10087.9,6,3723.2,435000
1448,3880,4,14231.3,8025,30305.9,53164.7,4334.5,10430.2,62,3958.9,250000
2076,370,4,14698.9,7875,31005.1,53799.2,4851.3,10955.7,58,4322.9,350000
2439,3128,4,13186.6,9400,28393.2,51348.4,3040.2,8959.3,47,3189.9,415000
2134,1273,4,14183.7,7500,29847,52589,4217.9,9845.3,11,4077.6,420000
1916,20069,4,15339.2,11250,31595.8,54162.6,5507.7,11163.1,51,4938.7,540000
2109,0,4,14253.1,7500,29857,52560.8,4279.7,9795.7,6,4159,433000
2143,1038,4,14977.9,7500,30834.3,53385.5,5079,10442.6,58,4684.1,242300
1605,805,4,13920.5,7500,28934.4,51578.8,3781.8,8901.7,6,3930.4,379000
1779,963,4,14799.4,7500,30407.2,52932.9,4854.4,10017.9,4,4607.1,426000
2007,660,4,14509.3,7500,29692.1,52182.3,4457,9325,56,4555.5,385000
1824,55505,4,16772.4,8000,32991.3,55173.1,6985.9,11972.6,37,6344.7,395000
1713,21221,4,16433.8,7500,32496.6,54709.2,6611.2,11537.9,57,6020.2,355000
2561,5893,4,16558.7,7500,32609.2,54784.2,6738.4,11597.9,57,6143.2,437500
2282,21810,4,15409.5,7500,30768.3,53054.6,5449.2,10005.2,57,5210.8,425000
1608,5844,4,16707.7,7500,32765.1,54900.4,6893.7,11697.2,36,6288.7,305000
1422,4364,4,16547.7,7500,32517.6,54662.6,6715,11472.2,54,6139.8,265000
2381,11173,4,15962.8,11964,31475.3,53642.8,6051.3,10501.7,57,5665.9,525000
1677,23685,4,17182.5,9876,33286.9,55311.2,7391.4,12055,57,6755.2,330000
1929,1430,4,15864,7912,31219.3,53362.2,5923.7,10229.5,22,5618.6,380000
2116,1656,4,17029.8,8000,32911.9,54885.1,7199.7,11631.8,16,6617.7,395000
2086,2470,4,17455.5,7500,33451.4,55351.5,7656.5,12058.8,36,7029.6,380000
2057,1999,4,15632.5,12115,30079.4,51968,5468.4,8833,47,5610.6,4e+05
4011,25180,5,15072.3,14530,28954.7,50922.6,4693.5,7877.5,26,4809.9,639000
1551,9376,4,16892.8,7623,31904.9,53584.4,6937.1,10298.6,6,6640.5,374000
1228,6753,4,17904.3,7904,33427.2,55001.7,8053.1,11648.5,58,7504.4,315000
1829,28084,4,17236.9,7920,32318.2,53913.5,7306.6,10594.6,58,6940.4,420000
1635,12227,4,16191.8,7933,30545.6,52227.1,6041.7,9006.7,54,6184,330000
1830,5962,4,17940,7904,33373.5,54901.4,8078.2,11542.8,46,7549,365000
1510,23794,4,17702.6,7700,32842.7,54327.8,7797.4,10975.4,58,7365.4,340000
1921,33356,4,17431.6,9405,32356.1,53828.5,7482.8,10485.4,58,7156.4,425000
1395,11092,4,17521.7,8712,32387.4,53813.5,7565.7,10462.6,58,7253.3,370000
1714,41782,4,16703,7623,30937.5,52401.3,6554.9,9106.8,16,6696.2,424000
1644,23922,4,17730.7,7800,32552.5,53902,7775.3,10536.7,53,7456.7,355000
1579,6475,4,17402.2,7722,32010.8,53376,7386.3,10024.8,31,7210.5,335000
2617,7419,4,18093.1,7533,32891.5,54116.2,8148.5,10732.1,28,7799.3,437500
1672,2990,4,17460.8,7500,31800.9,53050,7386.3,9686.8,16,7342.2,370000
1690,2991,4,18655.1,13200,33595.8,54713.3,8751.5,11317.8,55,8305.1,4e+05
2091,9500,4,17972.1,8000,32389.7,53504.1,7942.8,10117.3,26,7778.6,380000
1827,5719,4,16253.6,7949,29156.7,50390.2,5623.2,7129.4,6,5724,415000
1545,16121,4,18359.1,9000,32750.6,53734.7,8342.8,10338.9,62,8139.1,375000
2353,5537,4,18603.6,14500,33052.2,53984,8610.6,10586.9,67,8351.4,378000
1356,29477,4,17282.6,8122,30121.9,50945,6725.3,7566.6,60,6828.7,285000
1360,2414,4,17127.7,7920,29533,50290,6087.5,6916.9,62,6473.7,280000
1043,2409,4,18987.5,8000,32937,53549.4,8899.8,10164.2,62,8827.8,270000
1312,16943,4,17535.1,8112,30266.5,50960.4,6820.5,7569.1,60,7060.7,238500
1190,4684,4,18824.8,7500,32644.3,53258.6,8694.9,9870.4,62,8715.9,275000
2052,19714,4,18662.1,10631,32347.7,52962.7,8486.2,9571.9,61,8610.4,360000
1589,1635,4,18611.9,7700,32117.5,52682.7,8381.7,9293,11,8510,355000
2147,5362,4,17479.1,7920,29707.5,50277,6185,6884.5,62,6782.2,370000
1632,3577,4,17340.4,7920,29381.8,49955.5,5848.5,6567.4,62,6543.3,325000
1896,3639,4,17097.9,3613,34850.2,62386.9,6306,20001.6,36,6110.2,310000
2238,53619,4,16713,8018,34481.7,61934.9,6041,19571.3,21,5849.7,399000
2489,25000,4,16861.9,6302,34644.8,61869.2,6275.6,19435.2,29,6084.3,4e+05
2489,0,4,16665.5,8326,34460.9,61558.1,6185.2,19129.7,20,5993.5,350000
6005,99616,5,15925.8,33323,33731.2,60774.7,5568.9,18409.6,0,5377.9,1400000
1351,0,4,17407.2,3374,35206.7,62025.8,6515.3,19443.2,21,6729.8,275000
1794,0,4,17207.1,3150,35010.4,61819.3,6742.4,19259.7,36,6574.4,280000
1789,1779,4,18093.9,4960,35891.1,62534.6,5864.3,19841,24,7358.7,340000
2112,1824,4,17566.7,6868,35372.4,61983.2,6437.8,19336.8,27,6939.2,350000
2327,7567,4,19302.4,7500,37087.3,63619,4594,20791.2,55,8383.8,375000
2015,0,4,17407.3,5193,35224.8,61584.4,6690.5,18917,19,6925.3,374500
2197,2687,4,15216.1,50530,33039.8,59282.1,5374.3,16864.9,53,5095.8,715000
941,5020,4,20655.1,7500,38455.2,64301.9,3443.1,21260.2,16,9812.7,275000
1093,3027,4,20440.7,9504,38244.2,64077.5,3669.6,21049.4,16,9643.3,310000
1519,17583,4,20767.3,7500,38569.3,64341.5,3364.2,21283,53,9939.1,340000
1848,0,4,21357.9,4724,39153.9,64925.5,2717.7,21839.6,22,10438.1,330000
1536,4681,4,20130,10087,37940.5,63695.1,3995.6,20677.4,44,9428.2,330000
1246,2284,4,19992.6,8000,37804.7,63549.9,4179.9,20540,16,9317,317500
1821,9582,4,18908.7,8500,36730.2,62454,5356.9,19525.2,44,8428.5,330000
1240,1085,4,20936.2,7500,38744.7,64313.6,3277.2,21220.1,43,10170.9,290000
1738,0,4,22235.6,4762,40031.5,65574.1,1904.9,22415.1,24,11268.5,345000
1738,0,4,21569.7,4446,39373.4,64900.5,2652.7,21770.7,25,10717.8,329000
1848,0,4,22334.8,5002,40131.2,65607,1825.3,22428.7,24,11366.7,345000
1598,0,4,22443.3,4039,40238.6,65712.9,1730.3,22530,24,11458.4,305000
1598,0,4,21596.5,4446,39402.1,64874.2,2649.5,21736,22,10764.6,338500
1738,0,4,22178,4444,39978,65426.4,2035.1,22254.4,24,11255.4,345000
4047,11339,4,17012.5,49223,34833,60282.1,7174.8,17473.6,41,6890.8,640000
1738,0,4,21515.4,5003,39323.3,64763.2,2717.8,21626.1,22,10713.7,330000
1598,0,4,22289.9,4375,40090.3,65498.9,1931.4,22316.2,23,11365.4,3e+05
1562,944,4,19163,8250,36987.7,62361.7,5284.5,19360.3,44,8773,345000
1738,1987,4,21969.8,5074,39775.6,65144.8,2293.1,21974.8,22,11121.6,278500
1216,284,4,21045.7,8850,38863.2,64117.2,3323.8,20981.5,56,10400.6,268000
3580,3006,4,18986.2,15589,36811.2,62016.3,5518.5,19005.7,36,8684.8,450000
1731,1176,4,21641.4,13500,39456.2,64640.8,2700.5,21462.9,58,10926.2,350000
1395,1390,4,20800.1,8440,38621.9,63765.5,3629.6,20633.4,48,10247.5,316000
1360,0,4,22977.5,3909,40782.7,65906.8,1355.3,22664.1,27,12071.8,250000
1261,19248,4,20128.8,7800,37954,62926.8,4468.5,19812.8,51,9743.1,263000
1848,0,4,23116.7,4958,40926.3,65883.6,1278.1,22617.6,27,12259.1,330000
